order_id,customer_id,order_date,order_status,payment_method,discount_amount,shipping_amount,total_amount,region
O000396,C03731,2024-11-03,completed,Card,10,12.99,186.93,East
O000397,C03791,2025-12-23,shipped,Wallet,10,4.99,157.82,South
O000398,C01092,2026-04-02,cancelled,Bank Transfer,10,8.99,141.4,East
O000399,C03300,2025-03-30,shipped,Wallet,0,0.0,108.29,North
O000400,C02799,2025-09-18,completed,Card,5,0.0,155.21,Central
O000401,C02098,2025-12-28,completed,Wallet,20,4.99,109.38,Central
O000402,C02445,2024-10-15,completed,COD,0,8.99,202.46,West
O000403,C04822,2025-07-23,completed,COD,10,8.99,120.23,East
O000404,C00169,2025-08-12,completed,COD,20,0.0,192.57,West
O000405,C03112,2025-02-05,completed,Wallet,10,12.99,63.23,West
O000406,C02840,2025-02-04,completed,Wallet,5,4.99,83.99,East
O000407,C02626,2025-10-02,completed,Bank Transfer,0,12.99,33.68,South
O000408,C04431,2025-12-30,completed,Bank Transfer,10,4.99,174.72,West
O000409,C02782,2025-04-10,completed,Card,5,8.99,138.79,West
O000410,C04124,2024-10-15,completed,COD,0,0.0,74.51,North
O000411,C03818,2026-01-25,completed,COD,5,0.0,112.16,East
O000412,C04073,2024-11-04,completed,Bank Transfer,5,8.99,61.16,North
O000413,C03045,2024-07-03,completed,COD,0,0.0,215.64,East
O000414,C00086,2025-02-21,completed,Wallet,0,4.99,211.07,East
O000415,C00367,2026-02-17,completed,Bank Transfer,20,4.99,108.35,West
O000416,C02594,2026-01-03,completed,COD,0,12.99,94.82,North
O000417,C01387,2025-02-09,completed,COD,10,4.99,27.92,North
O000418,C01238,2025-07-14,completed,Bank Transfer,5,0.0,188.97,West
O000419,C02566,2026-05-31,completed,COD,0,4.99,57.83,South
O000420,C02359,2025-12-07,completed,Bank Transfer,35,4.99,243.44,East
O000421,C00825,2026-01-05,completed,Card,0,8.99,32.76,South
O000422,C02285,2024-09-02,completed,Bank Transfer,5,0.0,48.46,North
O000423,C04278,2024-12-23,completed,COD,0,12.99,49.1,North
O000424,C00729,2024-09-14,shipped,Bank Transfer,5,12.99,55.8,Central
O000425,C03883,2026-06-14,completed,Wallet,10,8.99,426.29,North
O000426,C03975,2025-03-07,completed,Card,20,12.99,99.37,West
O000427,C03782,2025-06-30,completed,Card,5,12.99,170.41,North
O000428,C00771,2025-08-07,shipped,Wallet,20,8.99,46.62,South
O000429,C02338,2025-07-17,completed,COD,5,0.0,63.53,South
O000430,C04623,2024-08-07,completed,Wallet,5,0.0,327.1,East
O000431,C01449,2026-04-25,completed,Card,0,12.99,102.07,West
O000432,C02494,2025-04-04,completed,COD,5,4.99,123.9,East
O000433,C04189,2026-05-01,completed,Bank Transfer,20,4.99,149.5,South
O000434,C02893,2026-01-09,completed,Bank Transfer,0,0.0,300.9,South
O000435,C01763,2025-11-21,completed,COD,0,8.99,12.0,East
O000436,C00591,2025-11-25,completed,COD,0,4.99,602.4700000000001,Central
O000437,C02792,2026-06-14,completed,COD,35,4.99,254.24,South
O000438,C02464,2025-02-07,completed,COD,0,4.99,159.96,North
O000439,C01464,2025-02-25,completed,COD,35,12.99,89.16,East
O000440,C01572,2025-11-01,completed,Bank Transfer,35,12.99,165.11,North
O000441,C04912,2024-12-17,shipped,COD,20,0.0,53.54,East
O000442,C03088,2026-02-07,completed,COD,5,4.99,18.68,North
O000443,C03537,2024-07-22,completed,Wallet,5,4.99,124.64,North
O000444,C00312,2026-04-16,shipped,Wallet,0,8.99,5.12,North
O000445,C04823,2025-03-10,completed,COD,0,8.99,72.93,North
O000446,C01568,2024-07-04,completed,COD,0,4.99,49.42,East
O000447,C04803,2025-09-13,completed,Card,0,0.0,88.71,North
O000448,C04741,2025-01-17,completed,Card,5,12.99,94.12,West
O000449,C01046,2025-02-08,completed,Wallet,0,12.99,38.92,East
O000450,C01659,2025-06-16,completed,COD,10,12.99,154.24,South
O000451,C03654,2025-08-27,completed,Card,35,4.99,244.23,North
O000452,C02501,2024-10-08,completed,Wallet,5,8.99,43.8,East
O000453,C02328,2024-08-05,completed,Bank Transfer,0,12.99,41.28,North
O000454,C02028,2025-06-02,completed,Wallet,0,8.99,104.68,West
O000455,C03150,2025-03-16,completed,Card,10,0.0,19.32,West
O000456,C03321,2025-08-29,completed,COD,0,4.99,106.49,North
O000457,C02329,2025-12-28,completed,Card,0,8.99,273.63,North
O000458,C02876,2025-09-22,completed,COD,5,8.99,41.54,East
O000459,C00285,2024-09-15,shipped,Wallet,20,0.0,288.35,East
O000460,C01901,2026-06-27,completed,Wallet,10,8.99,79.11,South
O000461,C03404,2025-12-04,completed,Wallet,0,8.99,107.31,North
O000462,C03774,2024-08-05,completed,Card,20,0.0,67.64,East
O000463,C02437,2026-01-08,completed,Card,5,0.0,183.73,North
O000464,C03371,2026-04-03,completed,Bank Transfer,5,12.99,117.09,East
O000465,C00668,2025-08-19,shipped,Card,10,12.99,82.61,East
O000466,C03079,2026-02-27,completed,Wallet,5,4.99,57.28,West
O000467,C03275,2026-04-07,completed,Card,20,0.0,130.92,Central
O000468,C02769,2026-06-03,completed,Bank Transfer,0,8.99,255.44,West
O000469,C00796,2026-05-27,completed,Card,0,8.99,88.24,Central
O000470,C04536,2024-11-19,completed,Card,0,0.0,140.02,West
O000471,C04382,2024-07-26,completed,Bank Transfer,5,0.0,28.48,South
O000472,C04742,2025-10-19,completed,Wallet,10,12.99,113.75,West
O000473,C00105,2025-11-08,completed,Wallet,35,8.99,524.51,Central
O000474,C00369,2025-08-19,completed,Bank Transfer,0,8.99,37.33,Central
O000475,C02104,2024-12-20,completed,COD,5,0.0,169.14,South
O000476,C04817,2026-05-23,completed,COD,20,12.99,70.96,North
O000477,C01714,2025-04-24,completed,Wallet,10,12.99,26.56,East
O000478,C01596,2025-12-23,completed,Card,10,12.99,95.81,West
O000479,C04416,2025-09-28,completed,Wallet,0,8.99,368.21,East
O000480,C00184,2026-04-14,completed,Card,5,12.99,137.08,East
O000481,C03718,2025-12-02,completed,Wallet,0,8.99,154.82,North
O000482,C02799,2025-10-06,shipped,COD,0,4.99,40.68,East
O000483,C01322,2026-03-05,completed,Card,0,8.99,212.02,West
O000484,C03333,2024-08-09,completed,Card,5,8.99,267.03,South
O000485,C01694,2025-11-27,completed,Card,5,4.99,698.7860000000001,East
O000486,C04165,2025-09-01,completed,Wallet,0,8.99,202.56,North
O000487,C03182,2026-01-18,completed,COD,0,12.99,52.94,West
O000488,C00045,2024-12-11,completed,Wallet,0,0.0,52.46,Central
O000489,C04839,2025-09-10,completed,Bank Transfer,0,4.99,16.76,East
O000490,C03797,2025-01-24,completed,Card,0,0.0,47.05,South
O000491,C02032,2024-09-24,completed,COD,10,12.99,133.81,North
O000492,C03095,2025-08-24,completed,COD,0,8.99,46.48,South
O000493,C04173,2024-07-16,completed,Bank Transfer,0,12.99,218.82,Central
O000494,C02441,2024-09-06,completed,Card,5,8.99,241.4,Central
O000495,C03589,2025-07-22,completed,Wallet,10,4.99,232.52,West
O000496,C04098,2026-04-17,completed,Bank Transfer,5,4.99,21.81,South
O000497,C03531,2025-12-04,shipped,COD,20,8.99,155.08,South
O000498,C02441,2024-07-12,shipped,Bank Transfer,10,0.0,116.9,East
O000499,C01194,2024-09-18,completed,Card,0,0.0,228.34,West
O000500,C01121,2025-05-11,completed,Card,0,12.99,27.38,West
O000501,C00148,2025-05-09,completed,COD,20,8.99,115.85,East
O000502,C02283,2024-07-30,shipped,Bank Transfer,35,8.99,26.72,North
O000503,C02347,2025-01-03,completed,Wallet,5,8.99,206.67,North
O000504,C01822,2024-10-01,completed,COD,10,4.99,8.65,Central
O000505,C03044,2025-08-18,completed,COD,0,8.99,362.99,Central
O000506,C01558,2025-10-23,completed,Wallet,5,8.99,156.23,West
O000507,C02388,2025-04-11,completed,COD,10,0.0,104.4,South
O000508,C03872,2025-08-21,shipped,Card,35,12.99,63.95,East
O000509,C01921,2024-11-24,shipped,Wallet,0,4.99,286.99,East
O000510,C00337,2026-03-13,completed,COD,5,8.99,28.01,East
O000511,C01442,2024-07-04,completed,Card,0,4.99,8.49,North
O000512,C02082,2025-07-03,completed,Card,20,4.99,150.37,West
O000513,C04296,2025-02-20,completed,COD,35,4.99,98.83,West
O000514,C00308,2025-05-25,completed,Bank Transfer,5,0.0,133.62,West
O000515,C00848,2025-07-12,completed,Bank Transfer,0,4.99,120.36,North
O000516,C01357,2025-10-14,completed,COD,10,12.99,165.43,South
O000517,C00026,2026-05-09,completed,Wallet,0,0.0,104.78,West
O000518,C04577,2025-08-14,shipped,Card,5,12.99,78.21,North
O000519,C00540,2024-12-13,completed,COD,0,0.0,130.99,South
O000520,C03190,2025-07-18,completed,Bank Transfer,0,0.0,183.82,West
O000521,C02213,2025-07-09,completed,Bank Transfer,0,4.99,192.76,North
O000522,C04239,2026-03-23,completed,COD,10,0.0,137.93,West
O000523,C02800,2025-08-17,completed,COD,5,8.99,12.36,West
O000524,C04420,2026-03-25,completed,Bank Transfer,20,12.99,127.24,North
O000525,C03487,2025-10-17,completed,Wallet,5,8.99,23.39,East
O000526,C04121,2025-08-21,completed,Wallet,0,12.99,199.31,West
O000527,C02804,2025-02-25,completed,Card,0,8.99,181.66,West
O000528,C00403,2025-01-03,completed,COD,0,8.99,50.56,West
O000529,C03173,2024-09-11,completed,Card,5,12.99,161.63,North
O000530,C01908,2025-08-04,shipped,COD,0,0.0,113.0,Central
O000531,C00584,2026-05-03,completed,Bank Transfer,0,12.99,59.08,East
O000532,C02184,2024-07-10,completed,Wallet,5,4.99,159.5,West
O000533,C02195,2026-05-26,cancelled,COD,10,0.0,280.58,West
O000534,C04973,2026-03-19,cancelled,Wallet,0,0.0,75.74,North
O000535,C03548,2025-05-16,completed,COD,0,0.0,139.19,Central
O000536,C03891,2025-02-14,completed,Wallet,5,12.99,47.56,Central
O000537,C01621,2025-08-28,completed,Wallet,5,4.99,63.78,North
O000538,C02159,2026-03-16,completed,COD,10,12.99,108.48,North
O000539,C01286,2024-07-22,completed,COD,10,8.99,56.83,South
O000540,C02575,2025-05-24,completed,Wallet,20,0.0,53.72,East
O000541,C01379,2024-08-04,completed,Wallet,0,0.0,41.47,East
O000542,C01542,2025-10-13,completed,Card,10,8.99,240.66,West
O000543,C01895,2024-08-25,completed,Bank Transfer,0,0.0,186.4,East
O000544,C04744,2025-02-16,completed,COD,0,0.0,106.12,North
O000545,C00018,2025-12-21,completed,Wallet,0,12.99,238.27,East
O000546,C04332,2025-12-31,completed,Wallet,10,8.99,251.22,South
O000547,C04520,2024-12-13,completed,Bank Transfer,20,12.99,114.44,North
O000548,C01253,2025-07-09,completed,Wallet,0,4.99,45.42,North
O000549,C01029,2024-11-12,completed,Bank Transfer,0,12.99,170.87,South
O000550,C01295,2025-09-05,completed,Wallet,5,8.99,242.24,South
O000551,C04283,2024-07-07,completed,COD,20,4.99,175.95,West
O000552,C00747,2026-02-14,completed,Wallet,0,0.0,272.68,East
O000553,C00280,2024-07-17,completed,Wallet,10,8.99,204.09,South
O000554,C00782,2025-09-17,completed,COD,20,8.99,389.58,South
O000555,C01395,2025-04-22,cancelled,Wallet,0,4.99,146.08,East
O000556,C03412,2024-12-10,completed,Bank Transfer,0,8.99,105.0,South
O000557,C02716,2025-07-30,completed,Card,0,0.0,184.36,West
O000558,C02431,2024-10-12,completed,Wallet,10,8.99,248.82,West
O000559,C00722,2025-08-27,completed,COD,0,4.99,128.0,South
O000560,C03796,2025-10-14,completed,Wallet,0,0.0,207.1,West
O000561,C04936,2025-05-30,completed,COD,0,12.99,79.27,West
O000562,C01925,2025-03-21,completed,Card,10,12.99,203.42,North
O000563,C02807,2025-06-01,completed,COD,5,4.99,506.35,East
O000564,C01492,2026-05-29,completed,Bank Transfer,0,4.99,79.88,West
O000565,C04034,2026-01-01,completed,Wallet,20,4.99,134.01,West
O000566,C02881,2024-07-05,completed,Card,0,12.99,168.46,Central
O000567,C01388,2025-01-28,completed,Bank Transfer,0,4.99,102.26,North
O000568,C01552,2024-07-19,completed,Wallet,5,12.99,83.98,East
O000569,C00950,2024-12-21,completed,Wallet,20,8.99,141.66,East
O000570,C04710,2026-01-19,completed,Bank Transfer,20,12.99,227.5,North
O000571,C04236,2026-03-15,completed,COD,10,8.99,29.16,North
O000572,C02144,2025-05-30,completed,Bank Transfer,5,0.0,55.14,West
O000573,C01103,2025-11-15,completed,Card,0,4.99,122.04,West
O000574,C00998,2025-03-28,completed,COD,10,0.0,210.97,North
O000575,C01915,2025-06-13,completed,COD,10,8.99,115.43,South
O000576,C00410,2026-02-25,completed,COD,0,0.0,68.82,West
O000577,C03702,2025-01-17,cancelled,Bank Transfer,20,0.0,290.64,North
O000578,C00431,2025-02-18,completed,Card,10,0.0,131.34,South
O000579,C01167,2024-10-08,shipped,Bank Transfer,35,0.0,82.79,West
O000580,C01986,2024-12-07,completed,Bank Transfer,0,0.0,203.38,West
O000581,C03274,2024-07-28,completed,Bank Transfer,0,4.99,161.29,South
O000582,C02138,2026-02-15,completed,Wallet,0,12.99,133.82,North
O000583,C04780,2026-03-14,completed,Wallet,5,12.99,65.57,East
O000584,C01862,2025-05-04,completed,Bank Transfer,0,8.99,208.25,South
O000585,C02690,2025-09-06,completed,Bank Transfer,10,0.0,323.42,East
O000586,C02390,2024-12-29,completed,COD,20,8.99,181.97,North
O000587,C01351,2024-08-03,completed,Bank Transfer,0,0.0,33.36,North
O000588,C03050,2025-07-11,completed,Bank Transfer,20,0.0,427.64,West
O000589,C04700,2024-10-24,completed,COD,0,12.99,165.75,East
O000590,C00954,2026-03-11,shipped,Card,5,12.99,49.9,South
O000591,C04582,2025-01-20,completed,Wallet,0,0.0,201.27,Central
O000592,C04137,2025-12-20,completed,Wallet,0,8.99,296.42,East
O000593,C03122,2025-01-08,completed,Wallet,10,12.99,118.73,North
O000594,C03667,2024-10-01,cancelled,Card,0,4.99,24.04,West
O000595,C03755,2025-08-04,shipped,Card,20,12.99,138.43,Central
O000596,C01711,2024-11-11,completed,Bank Transfer,0,12.99,59.34,West
O000597,C03759,2025-04-18,completed,Bank Transfer,0,12.99,169.39,West
O000598,C02198,2025-01-30,completed,Wallet,10,4.99,67.78,Central
O000599,C02225,2026-04-05,shipped,COD,0,8.99,156.5,South
O000600,C04606,2025-07-02,completed,Wallet,0,8.99,85.06,North
O000601,C01325,2025-12-07,completed,Bank Transfer,0,0.0,174.39,West
O000602,C00393,2025-09-03,completed,Card,10,8.99,205.11,West
O000603,C00333,2026-04-25,shipped,Card,5,8.99,208.92,Central
O000604,C02035,2025-05-17,completed,Bank Transfer,0,0.0,60.67,East
O000605,C00237,2026-03-21,completed,Wallet,5,0.0,92.99,South
O000606,C04636,2026-04-16,completed,Wallet,0,0.0,96.22,West
O000607,C00265,2026-05-03,completed,Wallet,0,4.99,136.81,North
O000608,C03942,2025-11-20,completed,Wallet,0,4.99,310.03,North
O000609,C01195,2026-06-15,completed,Card,0,0.0,104.85,East
O000610,C03644,2025-12-26,completed,Wallet,0,8.99,193.04,West
O000611,C00563,2025-02-13,completed,Bank Transfer,0,4.99,101.13,East
O000612,C04726,2024-10-23,completed,Bank Transfer,5,0.0,68.1,North
O000613,C00238,2024-11-30,completed,Bank Transfer,5,12.99,38.06,West
O000614,C01787,2025-08-23,completed,Bank Transfer,10,8.99,81.25,South
O000615,C02916,2024-10-29,completed,Wallet,0,8.99,42.59,South
O000616,C03158,2024-12-21,completed,Bank Transfer,0,4.99,54.54,South
O000617,C01699,2025-10-01,completed,Wallet,10,4.99,144.95,North
O000618,C00245,2025-02-28,completed,COD,0,12.99,156.93,West
O000619,C04996,2025-11-09,completed,Bank Transfer,0,12.99,262.49,East
O000620,C04336,2026-06-28,shipped,Wallet,10,0.0,19.8,West
O000621,C03337,2024-09-03,completed,COD,20,8.99,191.75,Central
O000622,C01663,2025-10-11,completed,Bank Transfer,0,8.99,7.41,North
O000623,C04694,2026-02-19,cancelled,Card,0,0.0,68.44,North
O000624,C00885,2024-10-11,completed,Card,0,0.0,101.4,North
O000625,C00323,2026-01-22,completed,COD,0,4.99,68.12,West
O000626,C03978,2025-07-05,completed,Bank Transfer,20,8.99,112.84,East
O000627,C01309,2025-10-02,shipped,Card,0,4.99,130.57,South
O000628,C03762,2024-08-07,cancelled,Card,35,8.99,5.38,North
O000629,C03906,2025-05-14,completed,Wallet,0,8.99,160.34,West
O000630,C00672,2025-03-25,completed,Wallet,0,0.0,76.85,West
O000631,C03091,2024-10-21,completed,COD,0,0.0,187.03,East
O000632,C02259,2026-01-08,completed,Bank Transfer,5,12.99,191.67,Central
O000633,C01810,2025-07-04,completed,COD,5,4.99,122.15,East
O000634,C02346,2026-04-02,completed,Card,5,12.99,208.74,East
O000635,C04203,2024-10-25,completed,COD,0,12.99,55.94,North
O000636,C00664,2025-12-15,completed,Card,35,12.99,84.52,North
O000637,C02502,2025-09-15,completed,Card,0,8.99,19.15,East
O000638,C03629,2025-10-18,completed,Card,5,0.0,164.24,East
O000639,C04582,2025-02-11,completed,Wallet,5,8.99,114.34,East
O000640,C02786,2025-11-16,completed,Wallet,0,0.0,122.65,West
O000641,C02736,2024-12-28,completed,Card,10,0.0,116.88,East
O000642,C00895,2026-01-07,shipped,Card,0,8.99,85.57,West
O000643,C02938,2025-05-18,completed,Bank Transfer,0,0.0,45.01,North
O000644,C04844,2025-06-15,completed,Card,10,0.0,37.25,West
O000645,C01548,2025-08-28,completed,Wallet,5,12.99,324.88,East
O000646,C02460,2024-08-31,completed,Wallet,10,8.99,153.85,Central
O000647,C00399,2025-03-25,completed,COD,5,8.99,98.45,East
O000648,C01406,2024-11-26,completed,Card,0,4.99,109.03,West
O000649,C00066,2026-06-03,completed,Card,0,0.0,142.18,East
O000650,C04410,2025-05-04,completed,COD,5,4.99,236.53,West
O000651,C01443,2024-07-05,completed,COD,20,4.99,124.19,West
O000652,C04670,2024-07-19,completed,COD,0,12.99,403.53,West
O000653,C04251,2026-04-27,completed,Wallet,0,4.99,168.55,South
O000654,C00834,2024-10-23,completed,Wallet,20,12.99,77.15,North
O000655,C01689,2024-07-01,completed,COD,20,8.99,36.54,West
O000656,C02207,2024-12-02,completed,Card,5,12.99,278.91,East
O000657,C04168,2024-12-05,completed,Wallet,5,0.0,61.85,East
O000658,C04816,2024-08-28,completed,Card,35,4.99,187.56,North
O000659,C04955,2026-06-27,completed,Wallet,0,4.99,144.29,South
O000660,C02335,2024-08-13,completed,Card,10,0.0,29.61,West
O000661,C02155,2025-12-13,completed,Wallet,0,12.99,170.54,Central
O000662,C00710,2026-03-03,completed,Wallet,0,8.99,158.68,South
O000663,C02177,2025-10-13,completed,COD,0,4.99,86.52,Central
O000664,C00945,2024-10-05,completed,Wallet,0,0.0,82.51,East
O000665,C04257,2025-12-12,completed,Bank Transfer,0,12.99,110.35,North
O000666,C01813,2025-02-26,completed,Bank Transfer,5,12.99,224.85,West
O000667,C02800,2025-04-24,completed,COD,10,0.0,79.13,South
O000668,C01136,2024-12-31,completed,Wallet,10,0.0,25.58,North
O000669,C04160,2026-01-23,completed,Card,0,0.0,114.76,South
O000670,C03740,2025-08-27,completed,Card,0,0.0,18.24,North
O000671,C03511,2024-10-21,completed,COD,0,8.99,136.82,West
O000672,C04220,2025-04-24,completed,Wallet,0,4.99,47.24,West
O000673,C01872,2026-01-30,completed,Card,35,4.99,94.72,Central
O000674,C04763,2026-05-15,completed,Card,0,0.0,47.93,East
O000675,C03227,2026-05-16,completed,Bank Transfer,0,8.99,277.42,South
O000676,C00475,2024-10-07,shipped,Bank Transfer,20,0.0,143.51,East
O000677,C00139,2026-03-18,completed,Card,5,4.99,45.63,South
O000678,C03786,2025-08-17,shipped,Bank Transfer,0,12.99,123.53,East
O000679,C02506,2025-12-22,completed,Wallet,0,12.99,46.91,Central
O000680,C04680,2025-04-08,completed,Card,10,0.0,93.67,Central
O000681,C00447,2025-10-18,completed,COD,10,0.0,236.31,South
O000682,C03536,2025-01-05,completed,Card,20,0.0,145.35,North
O000683,C02758,2025-07-15,shipped,Wallet,5,0.0,50.49,North
O000684,C00366,2024-12-12,shipped,Bank Transfer,0,12.99,39.73,West
O000685,C04060,2025-04-15,completed,COD,20,12.99,159.52,North
O000686,C00326,2025-04-24,completed,Card,0,4.99,310.9,South
O000687,C00800,2026-03-24,completed,Bank Transfer,0,12.99,97.81,South
O000688,C04596,2025-10-02,completed,Bank Transfer,5,8.99,228.66,East
O000689,C01976,2025-10-15,completed,Bank Transfer,5,4.99,147.13,East
O000690,C04159,2025-01-23,completed,Bank Transfer,10,12.99,157.87,North
O000691,C02730,2025-05-14,completed,COD,5,0.0,37.57,North
O000692,C02394,2025-06-10,cancelled,Bank Transfer,5,12.99,93.11,South
O000693,C01010,2026-01-24,completed,COD,5,4.99,98.2,East
O000694,C00638,2024-11-13,completed,COD,0,4.99,15.04,Central
O000695,C00164,2024-08-09,completed,COD,20,0.0,63.78,West
O000696,C00154,2025-07-04,completed,Bank Transfer,0,0.0,69.8,West
O000697,C00007,2026-02-13,completed,Bank Transfer,5,8.99,49.56,South
O000698,C04752,2025-12-17,cancelled,Bank Transfer,20,8.99,110.29,North
O000699,C01277,2026-02-12,cancelled,COD,0,12.99,181.36,West
O000700,C04407,2025-04-13,completed,Card,5,4.99,185.07,North
O000701,C01533,2024-12-14,completed,Card,0,4.99,312.67,Central
O000702,C02554,2025-10-25,cancelled,Wallet,10,12.99,203.12,West
O000703,C02323,2024-07-28,shipped,COD,0,8.99,130.5,East
O000704,C04156,2026-04-14,completed,COD,20,0.0,261.56,East
O000705,C04241,2025-12-03,completed,Bank Transfer,0,4.99,90.55,South
O000706,C00607,2025-07-03,completed,Bank Transfer,20,12.99,105.42,South
O000707,C02081,2024-11-23,completed,Card,0,8.99,398.27,South
O000708,C04402,2024-12-30,completed,Card,35,12.99,88.32,East
O000709,C00417,2026-06-27,completed,COD,0,4.99,9.4,South
O000710,C04089,2024-07-11,completed,Bank Transfer,5,0.0,33.33,East
O000711,C01632,2024-07-07,cancelled,COD,5,8.99,97.18,South
O000712,C03512,2025-03-11,completed,COD,10,0.0,49.14,Central
O000713,C01530,2024-12-15,completed,Bank Transfer,0,8.99,36.86,South
