session_id,customer_id,session_date,channel,device,pages_viewed,added_to_cart,purchased
S000464,C00072,2025-01-25,Social,Desktop,7,True,False
S000465,C00805,2026-06-13,Paid Search,Mobile,10,False,False
S000466,C03843,2025-05-01,Referral,Mobile,8,False,False
S000467,C01360,2025-06-02,Email,Mobile,6,False,False
S000468,C01290,2025-07-12,Social,Mobile,10,False,False
S000469,C02989,2026-06-19,Email,Mobile,5,False,False
S000470,C00092,2024-12-22,Social,Desktop,7,False,False
S000471,C01031,2025-06-03,Organic,Mobile,7,False,False
S000472,C00922,2026-05-22,Organic,Desktop,5,False,False
S000473,C00871,2026-01-18,Organic,Mobile,11,False,True
S000474,C03010,2026-05-12,Paid Search,Tablet,7,False,True
S000475,C03337,2025-08-10,Social,Mobile,4,True,False
S000476,C03295,2025-04-19,Referral,Tablet,5,False,False
S000477,C04750,2024-12-16,Referral,Mobile,5,True,False
S000478,C01213,2024-07-04,Email,Mobile,4,False,False
S000479,C03956,2026-03-06,Organic,Mobile,4,True,False
S000480,C00212,2025-02-15,Email,Mobile,8,False,False
S000481,C03009,2025-05-30,Referral,Desktop,6,False,False
S000482,C01411,2025-04-24,Email,Desktop,10,False,False
S000483,C02587,2025-01-04,Paid Search,Desktop,9,False,False
S000484,C04692,2024-09-03,Email,Mobile,9,True,False
S000485,C04189,2026-06-10,Referral,Desktop,3,False,False
S000486,C04549,2026-02-19,Social,Mobile,6,True,False
S000487,C00757,2026-02-03,Paid Search,Desktop,7,True,True
S000488,C03777,2024-11-29,Paid Search,Mobile,3,True,False
S000489,C04936,2024-09-10,Organic,Mobile,4,False,False
S000490,C00948,2025-05-14,Organic,Mobile,8,True,False
S000491,C02883,2025-08-02,Organic,Tablet,4,True,False
S000492,C04295,2025-04-14,Organic,Mobile,7,False,False
S000493,C01927,2026-03-27,Organic,Mobile,6,False,False
S000494,C01834,2026-05-31,Social,Mobile,4,False,False
S000495,C00477,2025-09-24,Organic,Tablet,7,False,False
S000496,C04830,2024-10-01,Referral,Mobile,7,True,True
S000497,C04549,2025-03-02,Social,Mobile,7,False,False
S000498,C01096,2026-06-22,Email,Mobile,5,True,False
S000499,C04082,2026-06-19,Social,Desktop,8,False,False
S000500,C01239,2025-03-14,Referral,Desktop,3,False,False
S000501,C00937,2025-04-10,Referral,Desktop,7,False,True
S000502,C02163,2025-11-18,Paid Search,Desktop,4,False,False
S000503,C02858,2024-12-20,Email,Mobile,3,False,False
S000504,C02685,2025-09-08,Organic,Mobile,9,False,False
S000505,C04504,2024-10-02,Referral,Desktop,7,False,False
S000506,C04948,2026-01-27,Email,Desktop,5,False,False
S000507,C04277,2025-03-31,Paid Search,Mobile,9,False,False
S000508,C00213,2025-09-21,Email,Mobile,8,True,False
S000509,C03244,2025-08-22,Email,Mobile,9,False,True
S000510,C03479,2026-03-15,Paid Search,Desktop,6,False,False
S000511,C02915,2025-08-13,Paid Search,Mobile,5,False,False
S000512,C03525,2026-02-03,Referral,Mobile,8,False,False
S000513,C02601,2026-04-25,Social,Mobile,8,False,False
S000514,C00946,2025-03-04,Referral,Mobile,6,False,False
S000515,C01993,2024-07-23,Social,Desktop,9,False,False
S000516,C02304,2024-10-04,Paid Search,Desktop,8,False,False
S000517,C04047,2026-03-08,Email,Tablet,6,False,False
S000518,C01393,2025-10-24,Social,Mobile,8,False,False
S000519,C00433,2025-03-12,Organic,Desktop,6,False,False
S000520,C02183,2026-04-04,Email,Desktop,7,False,False
S000521,C02995,2026-06-18,Social,Desktop,7,False,False
S000522,C03674,2024-09-27,Organic,Desktop,6,False,False
S000523,C04296,2024-08-04,Paid Search,Desktop,12,True,True
S000524,C03705,2024-11-26,Referral,Tablet,4,False,False
S000525,C03954,2025-06-30,Email,Mobile,4,False,False
S000526,C01236,2025-06-24,Referral,Desktop,10,False,True
S000527,C01705,2026-01-17,Social,Mobile,8,False,False
S000528,C02470,2024-12-07,Social,Mobile,9,True,False
S000529,C00549,2026-04-06,Email,Mobile,7,True,False
S000530,C04421,2025-01-11,Email,Mobile,5,False,False
S000531,C02965,2025-10-11,Paid Search,Mobile,9,False,False
S000532,C00870,2025-10-23,Social,Mobile,7,False,False
S000533,C02092,2026-06-03,Email,Mobile,6,False,False
S000534,C02686,2024-07-14,Organic,Tablet,5,False,False
S000535,C02866,2025-12-26,Email,Desktop,2,False,False
S000536,C03319,2025-04-03,Social,Desktop,7,False,False
S000537,C04062,2026-03-10,Organic,Mobile,5,False,False
S000538,C00229,2024-11-19,Referral,Desktop,10,False,False
S000539,C03197,2024-10-27,Social,Mobile,6,False,False
S000540,C03870,2026-03-04,Social,Tablet,8,False,True
S000541,C01389,2024-08-08,Email,Desktop,4,False,False
S000542,C02699,2025-07-06,Social,Mobile,10,True,False
S000543,C01785,2025-03-17,Email,Mobile,7,False,False
S000544,C01058,2025-01-01,Paid Search,Desktop,4,True,False
S000545,C00984,2025-08-04,Organic,Mobile,5,True,False
S000546,C01100,2025-03-22,Referral,Mobile,6,False,False
S000547,C04613,2024-07-30,Email,Desktop,5,False,False
S000548,C04750,2026-03-04,Email,Mobile,3,True,False
S000549,C04073,2024-09-23,Organic,Mobile,7,False,False
S000550,C00418,2024-12-25,Paid Search,Mobile,7,True,False
S000551,C02493,2024-08-13,Referral,Tablet,6,False,False
S000552,C03499,2025-01-28,Organic,Mobile,9,False,False
S000553,C03876,2024-08-16,Social,Mobile,6,True,False
S000554,C02227,2025-01-21,Paid Search,Desktop,4,False,False
S000555,C04025,2024-10-21,Paid Search,Mobile,3,False,False
S000556,C01418,2025-01-26,Referral,Mobile,8,True,False
S000557,C01548,2025-01-25,Paid Search,Mobile,9,True,False
S000558,C04392,2024-10-08,Email,Desktop,4,False,True
S000559,C02519,2025-05-21,Organic,Desktop,6,False,False
S000560,C00892,2025-12-18,Referral,Desktop,4,False,False
S000561,C01032,2026-03-17,Organic,Desktop,7,True,False
S000562,C02098,2025-12-05,Referral,Desktop,10,True,False
S000563,C01389,2026-05-30,Social,Mobile,7,True,False
S000564,C02351,2025-04-19,Email,Mobile,5,True,False
S000565,C02815,2025-12-12,Organic,Mobile,6,False,True
S000566,C03534,2025-11-27,Paid Search,Desktop,5,False,False
S000567,C03564,2026-04-22,Social,Mobile,9,False,False
S000568,C01432,2026-03-01,Social,Mobile,8,False,False
S000569,C00978,2024-09-25,Paid Search,Desktop,10,True,False
S000570,C04063,2025-10-31,Referral,Desktop,7,False,False
S000571,C02917,2024-10-31,Social,Mobile,7,False,False
S000572,C04809,2024-08-27,Email,Mobile,6,False,False
S000573,C03501,2024-07-26,Email,Desktop,10,False,False
S000574,C03692,2026-06-12,Email,Mobile,4,False,False
S000575,C00038,2025-09-18,Referral,Mobile,7,False,False
S000576,C02682,2025-01-11,Organic,Mobile,8,False,False
S000577,C03945,2025-03-17,Referral,Mobile,3,False,False
S000578,C00283,2024-10-09,Social,Mobile,7,False,False
S000579,C01351,2025-08-26,Referral,Tablet,5,False,False
S000580,C03015,2025-11-05,Organic,Mobile,6,False,False
S000581,C04153,2025-01-21,Social,Mobile,6,False,False
S000582,C01355,2025-08-13,Email,Mobile,6,False,False
S000583,C03293,2025-02-24,Organic,Desktop,6,False,False
S000584,C00250,2024-08-04,Email,Mobile,7,False,False
S000585,C00080,2025-11-14,Email,Tablet,2,False,False
S000586,C04281,2025-02-09,Paid Search,Mobile,8,False,False
S000587,C00716,2025-03-05,Paid Search,Mobile,9,False,False
S000588,C02613,2024-09-15,Social,Desktop,11,True,False
S000589,C02749,2025-11-27,Referral,Mobile,6,False,False
S000590,C03387,2024-10-27,Social,Mobile,5,False,False
S000591,C04727,2025-03-24,Organic,Tablet,3,False,False
S000592,C03077,2026-01-24,Referral,Desktop,8,False,False
S000593,C02791,2025-05-11,Email,Mobile,8,False,False
S000594,C00768,2025-05-27,Social,Desktop,6,True,False
S000595,C04229,2025-01-20,Organic,Desktop,7,False,False
S000596,C02349,2025-10-11,Email,Mobile,9,False,False
S000597,C00008,2024-10-11,Organic,Mobile,9,False,False
S000598,C00196,2026-06-17,Social,Mobile,4,True,False
S000599,C00749,2025-05-02,Organic,Desktop,7,True,False
S000600,C00533,2025-01-20,Organic,Tablet,6,True,True
S000601,C01625,2025-02-15,Organic,Mobile,7,True,True
S000602,C03760,2024-09-19,Email,Desktop,5,True,False
S000603,C01650,2025-04-29,Email,Desktop,7,True,False
S000604,C04185,2026-06-23,Paid Search,Mobile,9,False,False
S000605,C04188,2026-04-25,Email,Mobile,6,False,False
S000606,C01445,2025-08-11,Paid Search,Desktop,6,True,False
S000607,C00843,2025-12-19,Organic,Mobile,5,False,False
S000608,C02139,2025-07-15,Paid Search,Mobile,6,True,False
S000609,C02961,2025-10-07,Social,Mobile,4,False,False
S000610,C04920,2024-07-17,Email,Tablet,4,False,False
S000611,C04318,2025-12-15,Email,Desktop,4,False,False
S000612,C03423,2025-11-27,Social,Mobile,7,False,True
S000613,C00989,2024-12-18,Referral,Mobile,5,False,False
S000614,C04255,2026-01-27,Paid Search,Mobile,7,True,False
S000615,C00875,2025-02-16,Social,Mobile,8,False,False
S000616,C01317,2024-11-09,Social,Mobile,6,True,False
S000617,C03264,2025-10-28,Referral,Mobile,7,True,False
S000618,C03289,2024-11-03,Email,Mobile,3,False,False
S000619,C02395,2025-06-25,Email,Mobile,7,False,False
S000620,C00845,2026-05-31,Social,Mobile,4,False,False
S000621,C02075,2024-07-28,Referral,Mobile,5,False,False
S000622,C04477,2025-05-13,Referral,Desktop,8,False,False
S000623,C02651,2025-07-20,Paid Search,Mobile,8,True,False
S000624,C01709,2024-12-06,Paid Search,Mobile,9,True,False
S000625,C00995,2024-11-02,Social,Mobile,5,True,False
S000626,C00220,2026-01-28,Social,Desktop,9,False,True
S000627,C03824,2026-05-14,Organic,Mobile,9,False,False
S000628,C00098,2025-07-26,Email,Tablet,5,False,False
S000629,C03619,2025-10-29,Paid Search,Mobile,6,False,False
S000630,C02685,2024-12-17,Email,Mobile,3,False,False
S000631,C03876,2025-08-02,Social,Mobile,7,False,False
S000632,C03588,2024-08-02,Organic,Tablet,2,False,False
S000633,C03778,2025-06-10,Referral,Tablet,4,False,False
S000634,C00302,2025-01-13,Paid Search,Desktop,5,False,False
S000635,C02691,2026-02-02,Social,Desktop,7,False,False
S000636,C00193,2025-03-02,Social,Mobile,5,True,False
S000637,C03163,2024-12-17,Paid Search,Desktop,4,False,False
S000638,C01348,2024-07-29,Referral,Desktop,5,True,True
S000639,C00862,2025-06-19,Referral,Mobile,7,False,False
S000640,C03543,2026-02-03,Email,Desktop,2,False,False
S000641,C03314,2024-11-20,Paid Search,Mobile,8,False,False
S000642,C01985,2025-12-17,Social,Desktop,5,False,False
S000643,C04370,2025-08-12,Referral,Desktop,5,False,False
S000644,C04748,2026-03-22,Paid Search,Desktop,7,False,False
S000645,C01980,2025-03-27,Organic,Mobile,6,False,False
S000646,C02128,2026-03-23,Organic,Desktop,5,True,False
S000647,C03727,2025-04-22,Paid Search,Desktop,7,False,False
S000648,C01727,2024-09-09,Organic,Mobile,5,False,False
S000649,C04059,2025-11-15,Organic,Desktop,5,True,False
S000650,C00571,2025-08-31,Referral,Mobile,10,False,False
S000651,C02931,2026-01-16,Organic,Mobile,5,False,False
S000652,C03720,2025-11-21,Referral,Mobile,9,False,False
S000653,C02171,2024-09-09,Referral,Mobile,5,False,False
S000654,C00542,2026-05-26,Paid Search,Mobile,6,False,False
S000655,C02500,2024-11-22,Organic,Mobile,3,False,True
S000656,C02115,2026-03-22,Paid Search,Mobile,5,False,False
S000657,C03183,2025-06-18,Social,Mobile,4,False,False
S000658,C04496,2025-12-19,Paid Search,Mobile,6,False,False
S000659,C01276,2025-07-08,Social,Mobile,7,False,False
S000660,C00875,2025-07-06,Paid Search,Mobile,6,False,False
S000661,C00140,2025-05-14,Email,Mobile,4,False,False
S000662,C04639,2025-02-12,Social,Mobile,6,False,False
S000663,C00140,2025-07-21,Organic,Mobile,5,False,False
S000664,C04894,2026-06-18,Email,Desktop,5,False,False
S000665,C03309,2025-09-27,Social,Mobile,7,False,False
S000666,C00128,2024-08-01,Organic,Desktop,6,False,False
S000667,C00550,2024-10-04,Organic,Mobile,7,False,False
S000668,C01302,2025-07-21,Email,Desktop,5,False,False
S000669,C02436,2026-03-06,Referral,Desktop,6,False,True
S000670,C02444,2024-10-11,Referral,Desktop,3,False,False
S000671,C01576,2025-11-03,Referral,Tablet,8,False,False
S000672,C01343,2025-05-08,Organic,Mobile,9,False,False
S000673,C04598,2024-12-18,Organic,Desktop,6,False,False
S000674,C03103,2024-10-17,Referral,Mobile,5,False,True
S000675,C03962,2024-12-04,Paid Search,Desktop,9,False,False
S000676,C02819,2026-01-05,Social,Mobile,10,False,False
S000677,C04686,2026-01-22,Social,Desktop,4,False,True
S000678,C04821,2025-07-04,Email,Tablet,5,False,False
S000679,C04567,2025-01-31,Organic,Mobile,5,False,False
S000680,C02171,2024-12-04,Email,Desktop,7,False,False
S000681,C00516,2026-06-10,Organic,Desktop,4,True,False
S000682,C02557,2025-06-30,Referral,Desktop,8,True,False
S000683,C03461,2024-07-02,Referral,Mobile,4,False,False
S000684,C01249,2025-10-12,Email,Desktop,2,False,False
S000685,C02712,2025-06-07,Organic,Mobile,3,True,False
S000686,C02062,2025-05-08,Referral,Desktop,5,True,False
S000687,C02959,2024-12-13,Referral,Desktop,2,False,False
S000688,C02735,2026-03-28,Social,Mobile,3,False,False
S000689,C02412,2025-09-14,Email,Mobile,10,True,False
S000690,C04153,2024-07-22,Email,Desktop,5,False,False
S000691,C01994,2025-01-24,Organic,Desktop,6,False,False
S000692,C02081,2026-06-29,Paid Search,Mobile,9,False,False
S000693,C00781,2024-10-22,Social,Mobile,5,False,False
S000694,C01917,2024-10-17,Social,Mobile,5,False,False
S000695,C02889,2026-06-10,Social,Mobile,4,False,False
S000696,C01909,2024-08-10,Social,Mobile,4,False,False
S000697,C00191,2025-11-15,Paid Search,Mobile,5,True,False
S000698,C00287,2025-10-14,Referral,Desktop,8,False,False
S000699,C04980,2025-09-23,Email,Desktop,7,False,False
S000700,C01842,2025-01-01,Email,Desktop,2,True,False
S000701,C03651,2024-12-28,Organic,Desktop,2,False,False
S000702,C01690,2025-06-23,Email,Desktop,4,False,False
S000703,C00811,2025-06-11,Referral,Desktop,5,True,False
S000704,C04928,2025-05-11,Organic,Mobile,4,False,False
S000705,C01945,2025-07-30,Paid Search,Mobile,8,False,False
S000706,C03817,2024-09-14,Email,Mobile,4,False,True
S000707,C00678,2025-12-07,Email,Mobile,5,False,False
S000708,C03381,2026-03-09,Referral,Mobile,6,False,False
S000709,C04367,2025-07-01,Referral,Desktop,5,False,False
S000710,C00267,2025-07-18,Referral,Mobile,5,True,False
S000711,C00615,2026-05-09,Social,Mobile,6,False,False
S000712,C02261,2026-04-22,Email,Mobile,9,False,False
S000713,C00715,2025-07-25,Organic,Tablet,6,False,False
S000714,C02414,2024-07-22,Referral,Mobile,9,True,False
S000715,C00918,2025-06-18,Email,Desktop,6,False,False
S000716,C01244,2024-12-14,Organic,Mobile,3,True,False
S000717,C02167,2024-09-25,Organic,Mobile,3,False,False
S000718,C04816,2024-11-27,Organic,Desktop,6,False,False
S000719,C00360,2026-06-06,Email,Desktop,5,False,False
S000720,C04239,2025-04-18,Social,Mobile,6,False,False
S000721,C03342,2026-01-01,Organic,Mobile,7,False,False
S000722,C02613,2026-02-26,Paid Search,Desktop,3,False,False
S000723,C02779,2024-08-01,Social,Mobile,6,False,False
S000724,C03383,2025-03-21,Paid Search,Mobile,4,False,False
S000725,C03821,2025-11-20,Social,Mobile,5,False,True
S000726,C01138,2026-06-24,Organic,Mobile,11,True,True
S000727,C03435,2024-09-06,Paid Search,Mobile,11,False,False
S000728,C04746,2025-09-17,Organic,Mobile,4,False,False
S000729,C03120,2024-10-24,Email,Mobile,3,False,False
S000730,C04830,2025-08-04,Paid Search,Mobile,5,False,False
S000731,C04989,2025-07-04,Paid Search,Tablet,6,False,True
S000732,C03735,2026-05-10,Paid Search,Mobile,5,False,False
S000733,C03214,2025-07-12,Organic,Mobile,6,True,False
S000734,C00783,2024-12-28,Social,Mobile,7,False,False
S000735,C02313,2025-03-18,Organic,Mobile,9,False,False
S000736,C02480,2025-06-09,Email,Mobile,7,False,False
S000737,C00850,2026-03-08,Referral,Desktop,7,False,False
S000738,C00294,2025-06-21,Referral,Desktop,5,False,False
S000739,C04368,2025-11-11,Organic,Mobile,8,True,False
S000740,C01892,2025-12-20,Paid Search,Mobile,5,False,False
S000741,C03080,2025-05-01,Paid Search,Mobile,5,True,False
S000742,C01939,2024-12-06,Referral,Desktop,8,False,False
S000743,C04517,2025-06-07,Paid Search,Mobile,3,True,False
S000744,C04013,2026-06-27,Organic,Tablet,5,True,False
S000745,C03659,2025-12-30,Email,Mobile,3,False,False
S000746,C04746,2024-09-16,Email,Desktop,5,False,True
S000747,C01299,2026-01-19,Referral,Desktop,7,False,False
S000748,C04354,2025-08-04,Referral,Mobile,4,True,True
S000749,C01339,2025-05-19,Referral,Desktop,5,False,False
S000750,C03981,2025-09-06,Social,Mobile,6,False,False
S000751,C04570,2025-02-04,Social,Mobile,6,False,False
S000752,C03338,2025-07-25,Referral,Mobile,5,True,False
S000753,C00154,2025-09-23,Email,Desktop,5,False,False
S000754,C01118,2024-12-31,Social,Mobile,6,False,False
S000755,C02062,2025-09-16,Email,Desktop,8,True,False
S000756,C03948,2025-03-13,Referral,Mobile,10,False,False
S000757,C02004,2024-12-29,Paid Search,Desktop,6,False,False
S000758,C02917,2026-04-23,Email,Mobile,4,True,False
S000759,C00928,2026-01-09,Referral,Desktop,4,True,False
S000760,C02448,2026-01-15,Organic,Mobile,9,False,False
S000761,C02902,2026-04-28,Paid Search,Tablet,6,False,False
S000762,C02338,2025-08-23,Email,Desktop,5,False,False
S000763,C01431,2024-11-13,Paid Search,Mobile,7,False,False
S000764,C03291,2026-05-31,Paid Search,Desktop,4,False,True
S000765,C02539,2025-06-26,Email,Desktop,9,False,False
S000766,C00753,2026-03-18,Referral,Tablet,6,False,False
S000767,C03114,2026-03-09,Referral,Desktop,4,False,False
S000768,C00126,2025-01-08,Organic,Mobile,5,False,False
S000769,C01671,2024-09-14,Referral,Mobile,10,False,False
S000770,C02160,2026-05-26,Organic,Desktop,9,True,False
S000771,C03012,2024-07-12,Organic,Mobile,8,False,False
S000772,C03891,2026-03-14,Paid Search,Desktop,7,False,False
S000773,C03662,2025-10-29,Organic,Desktop,6,True,False
S000774,C04521,2025-07-02,Paid Search,Desktop,7,False,False
S000775,C03886,2025-08-16,Referral,Mobile,11,False,False
S000776,C02063,2024-09-30,Social,Desktop,5,False,False
S000777,C00167,2025-01-13,Paid Search,Desktop,8,False,False
S000778,C03524,2025-01-10,Social,Desktop,6,False,False
S000779,C04364,2024-08-29,Paid Search,Desktop,5,False,False
S000780,C01437,2025-11-04,Paid Search,Mobile,8,False,False
S000781,C03014,2024-07-22,Email,Mobile,3,True,False
S000782,C04951,2025-01-05,Referral,Mobile,5,False,False
S000783,C04733,2026-06-27,Social,Desktop,6,True,False
S000784,C02335,2025-05-03,Paid Search,Mobile,8,False,False
S000785,C02357,2025-07-07,Email,Mobile,5,False,False
S000786,C04268,2024-11-27,Organic,Mobile,6,True,True
S000787,C02804,2026-05-26,Referral,Mobile,4,False,False
S000788,C03568,2025-02-24,Social,Mobile,7,True,False
S000789,C04329,2025-04-20,Social,Mobile,8,False,False
S000790,C03225,2026-04-08,Organic,Mobile,11,True,False
S000791,C02979,2025-10-21,Social,Desktop,6,False,False
S000792,C03317,2025-06-17,Email,Mobile,9,False,True
S000793,C02317,2025-10-30,Organic,Desktop,5,True,False
S000794,C02218,2025-12-09,Organic,Mobile,4,False,False
S000795,C00778,2025-09-16,Paid Search,Mobile,8,True,False
S000796,C04298,2024-10-12,Organic,Mobile,7,True,False
S000797,C02667,2025-06-12,Organic,Mobile,7,False,False
S000798,C00427,2024-10-18,Social,Desktop,4,False,False
S000799,C03056,2026-01-19,Referral,Mobile,4,False,False
S000800,C03568,2025-06-08,Social,Desktop,7,False,False
S000801,C02824,2026-04-22,Organic,Desktop,2,True,False
S000802,C04611,2025-11-29,Social,Desktop,2,True,False
S000803,C00227,2024-11-14,Paid Search,Mobile,5,False,False
S000804,C01292,2025-03-21,Email,Mobile,4,False,False
S000805,C03929,2025-11-10,Organic,Desktop,10,False,False
S000806,C02029,2025-06-08,Email,Mobile,3,False,False
S000807,C00467,2026-02-16,Organic,Mobile,3,False,False
S000808,C03913,2025-07-14,Email,Mobile,8,False,False
S000809,C00885,2024-12-14,Organic,Mobile,4,True,False
S000810,C01311,2025-12-28,Email,Desktop,6,False,False
S000811,C00184,2025-02-25,Paid Search,Mobile,5,False,False
