order_item_id,order_id,product_id,quantity,unit_price,discount_amount
I0000663,O000103,P0037,1,397.62,0
I0000664,O008089,P0480,1,431.95,0
I0000665,O002775,P0368,1,257.9,0
I0000666,O017557,P0247,1,312.12,0
I0000667,O004148,P0132,1,158.16,3
I0000668,O019617,P0005,1,176.21,0
I0000669,O001976,P0357,1,346.78,0
I0000670,O002986,P0370,1,157.25,0
I0000671,O002890,P0084,3,143.42,0
I0000672,O012859,P0215,1,238.92,3
I0000673,O019812,P0338,2,97.38,0
I0000674,O014587,P0150,1,360.59,3
I0000675,O015052,P0221,1,369.42,0
I0000676,O018042,P0289,1,123.92,0
I0000677,O013643,P0047,1,171.4,0
I0000678,O016749,P0448,2,189.44,8
I0000679,O012590,P0309,1,365.17,3
I0000680,O006753,P0204,1,435.98,0
I0000681,O015781,P0136,1,457.12,0
I0000682,O013608,P0318,1,391.58,3
I0000683,O002317,P0194,2,399.13,0
I0000684,O001638,P0161,1,304.35,0
I0000685,O018029,P0495,1,438.76,3
I0000686,O009916,P0282,1,55.45,0
I0000687,O015342,P0361,1,333.06,3
I0000688,O018784,P0226,3,449.61,0
I0000689,O005154,P0412,1,264.09,8
I0000690,O014710,P0047,1,171.4,0
I0000691,O008910,P0054,3,361.07,0
I0000692,O003289,P0198,1,212.63,0
I0000693,O002204,P0282,2,55.45,8
I0000694,O002301,P0313,1,92.22,0
I0000695,O011527,P0003,1,108.11,8
I0000696,O013591,P0343,2,121.01,0
I0000697,O010798,P0212,1,152.97,0
I0000698,O005131,P0468,3,96.27,3
I0000699,O014390,P0297,2,391.2,0
I0000700,O018927,P0068,1,175.93,0
I0000701,O019845,P0489,1,40.59,8
I0000702,O004045,P0188,3,113.07,0
I0000703,O004526,P0373,1,286.86,0
I0000704,O019557,P0039,1,416.77,0
I0000705,O011411,P0368,4,257.9,0
I0000706,O012112,P0359,1,451.13,3
I0000707,O002109,P0413,2,323.45,0
I0000708,O015660,P0044,1,469.56,0
I0000709,O010432,P0437,1,348.91,0
I0000710,O008716,P0086,1,154.99,15
I0000711,O008629,P0209,1,255.45,3
I0000712,O008725,P0271,1,188.12,8
I0000713,O006973,P0495,2,438.76,0
I0000714,O013071,P0212,2,152.97,0
I0000715,O019700,P0045,1,450.21,3
I0000716,O018737,P0343,2,121.01,3
I0000717,O011342,P0272,4,444.3,0
I0000718,O005895,P0243,1,440.51,0
I0000719,O007973,P0241,1,431.05,3
I0000720,O004861,P0094,1,355.34,0
I0000721,O004409,P0279,1,151.48,0
I0000722,O004064,P0252,3,345.56,3
I0000723,O011453,P0446,4,142.3,0
I0000724,O016335,P0004,2,418.64,15
I0000725,O009476,P0476,1,341.63,0
I0000726,O002234,P0099,1,163.59,15
I0000727,O008963,P0067,1,466.33,0
I0000728,O016031,P0368,1,257.9,0
I0000729,O019540,P0058,1,206.4,8
I0000730,O009457,P0050,2,354.55,15
I0000731,O014033,P0378,1,220.51,3
I0000732,O001788,P0285,1,43.59,8
I0000733,O015807,P0197,1,122.9,0
I0000734,O001363,P0280,3,464.08,0
I0000735,O006514,P0058,1,206.4,8
I0000736,O006124,P0037,1,397.62,0
I0000737,O009936,P0327,4,111.98,0
I0000738,O005387,P0459,3,385.86,8
I0000739,O017159,P0095,4,138.02,0
I0000740,O011748,P0450,1,272.16,8
I0000741,O012525,P0050,1,354.55,0
I0000742,O016483,P0189,1,173.89,0
I0000743,O005234,P0167,1,333.29,0
I0000744,O010764,P0491,1,25.38,8
I0000745,O001652,P0077,1,272.31,8
I0000746,O018982,P0247,1,312.12,0
I0000747,O019088,P0466,1,246.51,0
I0000748,O009474,P0256,3,363.9,0
I0000749,O007299,P0355,2,148.36,3
I0000750,O019644,P0032,1,452.5,0
I0000751,O012592,P0079,1,167.68,0
I0000752,O005941,P0236,1,420.67,0
I0000753,O007310,P0482,2,429.55,15
I0000754,O006139,P0499,2,179.59,8
I0000755,O003142,P0201,1,447.72,0
I0000756,O011415,P0072,1,394.54,15
I0000757,O001060,P0073,1,215.59,0
I0000758,O012992,P0104,1,169.8,0
I0000759,O001723,P0319,1,240.13,0
I0000760,O008381,P0124,1,27.34,0
I0000761,O012754,P0036,1,222.41,0
I0000762,O004103,P0272,1,444.3,0
I0000763,O006309,P0350,1,443.6,0
I0000764,O010068,P0393,2,149.56,0
I0000765,O017312,P0312,1,195.45,0
I0000766,O011579,P0222,2,409.67,3
I0000767,O011743,P0190,2,478.62,8
I0000768,O011858,P0371,1,393.61,0
I0000769,O007732,P0015,1,347.34,0
I0000770,O005544,P0434,1,434.92,8
I0000771,O019105,P0232,1,222.63,0
I0000772,O002749,P0396,1,182.46,0
I0000773,O013387,P0445,3,389.49,3
I0000774,O007363,P0411,1,168.06,3
I0000775,O015730,P0227,2,277.79,0
I0000776,O013448,P0483,1,443.69,8
I0000777,O006050,P0477,1,117.22,0
I0000778,O005364,P0138,1,388.37,0
I0000779,O013107,P0145,1,403.47,0
I0000780,O010810,P0267,2,464.42,0
I0000781,O000729,P0050,1,354.55,3
I0000782,O006106,P0255,1,323.06,0
I0000783,O003312,P0130,1,100.28,3
I0000784,O003463,P0051,1,187.04,15
I0000785,O010263,P0377,1,116.64,8
I0000786,O007697,P0383,4,83.46,0
I0000787,O004461,P0330,2,201.31,3
I0000788,O001375,P0345,3,45.3,3
I0000789,O010102,P0076,1,202.01,0
I0000790,O005941,P0053,2,246.24,15
I0000791,O004364,P0198,1,212.63,0
I0000792,O002684,P0026,1,162.91,0
I0000793,O010035,P0291,1,343.26,0
I0000794,O008648,P0080,1,155.59,0
I0000795,O013715,P0289,2,123.92,3
I0000796,O002533,P0198,1,212.63,0
I0000797,O001755,P0445,1,389.49,0
I0000798,O000945,P0452,2,454.35,3
I0000799,O014112,P0214,2,377.66,0
I0000800,O004459,P0249,1,271.83,0
I0000801,O016760,P0139,1,401.37,3
I0000802,O005977,P0308,3,195.39,3
I0000803,O017849,P0168,2,383.22,0
I0000804,O002357,P0298,1,163.52,3
I0000805,O004732,P0335,1,150.82,3
I0000806,O016271,P0387,1,390.7,3
I0000807,O005655,P0421,2,323.19,0
I0000808,O015376,P0302,1,222.85,0
I0000809,O001065,P0316,3,305.7,8
I0000810,O005982,P0011,1,368.06,0
I0000811,O018885,P0277,1,149.12,0
I0000812,O004408,P0052,3,108.22,0
I0000813,O018361,P0475,1,340.62,8
I0000814,O005672,P0331,2,373.2,0
I0000815,O016976,P0116,2,475.17,8
I0000816,O006248,P0092,1,177.8,8
I0000817,O013486,P0334,2,216.0,0
I0000818,O011658,P0065,2,336.07,0
I0000819,O007330,P0199,1,198.7,0
I0000820,O008736,P0407,1,163.94,8
I0000821,O012612,P0413,1,323.45,8
I0000822,O015067,P0303,1,337.24,0
I0000823,O012448,P0433,2,250.85,0
I0000824,O001540,P0193,1,275.02,0
I0000825,O013846,P0197,1,122.9,0
I0000826,O009819,P0131,2,76.45,0
I0000827,O016263,P0279,3,151.48,8
I0000828,O005664,P0050,1,354.55,0
I0000829,O006083,P0206,1,362.12,3
I0000830,O012933,P0139,2,401.37,0
I0000831,O003473,P0204,1,435.98,0
I0000832,O014884,P0141,1,120.83,0
I0000833,O008863,P0187,3,439.71,0
I0000834,O019217,P0193,1,275.02,0
I0000835,O001789,P0297,1,391.2,0
I0000836,O007205,P0315,1,293.23,0
I0000837,O005791,P0254,2,323.55,0
I0000838,O006396,P0048,3,392.09,3
I0000839,O017733,P0407,1,163.94,0
I0000840,O019368,P0486,1,148.28,15
I0000841,O010795,P0444,1,240.01,8
I0000842,O014022,P0106,2,165.0,0
I0000843,O011655,P0342,1,213.28,0
I0000844,O005386,P0278,1,308.51,3
I0000845,O012564,P0300,1,327.96,0
I0000846,O010907,P0460,1,243.03,8
I0000847,O012198,P0134,1,293.55,0
I0000848,O008592,P0357,1,346.78,0
I0000849,O008201,P0145,1,403.47,15
I0000850,O013818,P0033,4,219.38,15
I0000851,O011534,P0197,1,122.9,3
I0000852,O010517,P0233,1,331.25,0
I0000853,O015260,P0312,1,195.45,3
I0000854,O005425,P0188,1,113.07,0
I0000855,O000857,P0252,1,345.56,0
I0000856,O018604,P0484,2,444.25,15
I0000857,O004043,P0477,2,117.22,0
I0000858,O007886,P0069,3,86.28,8
I0000859,O003654,P0446,1,142.3,0
I0000860,O003724,P0499,1,179.59,0
I0000861,O000400,P0333,1,478.02,0
I0000862,O001463,P0303,1,337.24,0
I0000863,O010450,P0458,1,428.75,3
I0000864,O014796,P0244,1,165.69,0
I0000865,O006202,P0019,1,330.07,15
I0000866,O017279,P0431,1,325.36,0
I0000867,O005953,P0484,2,444.25,0
I0000868,O000101,P0099,2,163.59,3
I0000869,O016588,P0432,1,116.45,3
I0000870,O003548,P0218,4,412.49,0
I0000871,O015005,P0145,1,403.47,0
I0000872,O015842,P0464,1,290.81,0
I0000873,O012322,P0201,1,447.72,0
I0000874,O019889,P0010,3,335.89,3
I0000875,O004620,P0081,1,377.68,8
I0000876,O008834,P0074,2,177.76,3
I0000877,O004342,P0135,2,139.13,3
I0000878,O010429,P0015,1,347.34,3
I0000879,O008730,P0331,1,373.2,0
I0000880,O006018,P0235,1,175.5,0
I0000881,O017716,P0140,1,58.07,0
I0000882,O017860,P0141,1,120.83,8
I0000883,O005116,P0486,2,148.28,3
I0000884,O003317,P0021,1,475.56,0
I0000885,O014209,P0219,1,207.33,0
I0000886,O018807,P0206,1,362.12,3
I0000887,O019383,P0201,1,447.72,15
I0000888,O003296,P0107,3,145.95,3
I0000889,O019150,P0030,1,59.36,0
I0000890,O014011,P0281,1,437.46,0
I0000891,O005054,P0358,2,469.38,3
I0000892,O004352,P0326,1,315.53,0
I0000893,O003495,P0076,2,202.01,3
I0000894,O008651,P0102,1,277.59,3
I0000895,O009618,P0054,1,361.07,0
I0000896,O003042,P0157,1,224.52,0
I0000897,O016661,P0470,1,451.23,0
I0000898,O012434,P0059,1,177.15,15
I0000899,O001626,P0005,2,176.21,0
I0000900,O005113,P0417,1,419.39,15
I0000901,O012979,P0282,2,55.45,8
I0000902,O018265,P0179,1,250.49,0
I0000903,O008737,P0174,1,324.36,0
I0000904,O005014,P0485,1,157.69,0
I0000905,O001103,P0331,2,373.2,0
I0000906,O006941,P0210,1,139.13,3
I0000907,O003833,P0302,1,222.85,0
I0000908,O019476,P0393,1,149.56,3
I0000909,O014201,P0401,1,378.26,8
I0000910,O008936,P0367,1,286.46,0
I0000911,O010950,P0062,1,292.26,0
I0000912,O009852,P0269,2,158.53,0
I0000913,O006961,P0155,1,350.02,0
I0000914,O002299,P0219,1,207.33,8
I0000915,O004051,P0220,1,218.82,15
I0000916,O011213,P0380,1,128.66,0
I0000917,O018519,P0406,1,397.27,0
I0000918,O003004,P0145,1,403.47,15
I0000919,O009132,P0268,1,318.21,0
I0000920,O015825,P0122,1,463.36,8
I0000921,O011839,P0127,2,225.4,0
I0000922,O008867,P0018,1,88.6,3
I0000923,O008152,P0249,2,271.83,0
I0000924,O018563,P0387,1,390.7,0
I0000925,O002570,P0236,1,420.67,3
I0000926,O000328,P0473,1,405.32,15
I0000927,O018257,P0037,1,397.62,0
I0000928,O009501,P0306,1,305.2,0
I0000929,O009259,P0390,2,144.56,0
I0000930,O003212,P0203,2,406.55,0
I0000931,O014905,P0467,1,85.65,0
I0000932,O010248,P0409,2,257.64,0
I0000933,O007536,P0266,1,345.73,8
I0000934,O016883,P0342,1,213.28,8
I0000935,O010886,P0266,2,345.73,0
I0000936,O018266,P0170,3,441.31,0
I0000937,O007513,P0392,2,341.55,0
I0000938,O000931,P0239,1,194.89,15
I0000939,O003268,P0030,1,59.36,8
I0000940,O001277,P0483,1,443.69,0
I0000941,O007888,P0147,1,225.98,8
I0000942,O008603,P0435,1,120.72,8
I0000943,O017392,P0118,1,155.69,0
I0000944,O009259,P0162,3,472.8,0
I0000945,O009656,P0151,1,210.61,0
I0000946,O000867,P0076,1,202.01,0
I0000947,O014802,P0145,1,403.47,3
I0000948,O009351,P0078,1,142.02,0
I0000949,O006291,P0130,1,100.28,0
I0000950,O002075,P0195,2,187.27,0
I0000951,O006653,P0254,1,323.55,3
I0000952,O015008,P0461,2,222.63,0
I0000953,O001170,P0105,1,69.19,0
I0000954,O009794,P0053,3,246.24,0
I0000955,O004751,P0233,1,331.25,0
I0000956,O008807,P0362,2,203.65,3
I0000957,O008442,P0304,1,409.34,0
I0000958,O012496,P0225,1,200.18,0
I0000959,O004014,P0080,1,155.59,0
I0000960,O007402,P0177,1,450.71,8
I0000961,O018000,P0359,1,451.13,0
I0000962,O014605,P0372,1,116.89,0
I0000963,O013369,P0303,2,337.24,15
I0000964,O011152,P0468,1,96.27,0
I0000965,O008037,P0259,3,461.3,8
I0000966,O004419,P0185,1,297.98,3
I0000967,O011674,P0028,1,94.72,0
I0000968,O016026,P0368,1,257.9,0
I0000969,O017079,P0310,2,204.28,8
I0000970,O005930,P0316,1,305.7,0
I0000971,O006762,P0218,2,412.49,8
I0000972,O002416,P0202,1,309.13,0
I0000973,O006346,P0002,2,266.8,15
I0000974,O008404,P0308,1,195.39,3
I0000975,O009735,P0011,1,368.06,0
I0000976,O008976,P0085,1,234.32,0
I0000977,O015946,P0054,1,361.07,0
I0000978,O018390,P0315,1,293.23,0
I0000979,O016035,P0482,1,429.55,15
I0000980,O013979,P0350,1,443.6,0
I0000981,O008862,P0101,1,375.15,0
I0000982,O011774,P0105,2,69.19,15
I0000983,O001446,P0160,2,388.01,0
I0000984,O017603,P0059,1,177.15,0
I0000985,O014968,P0371,1,393.61,0
I0000986,O018152,P0435,1,120.72,3
I0000987,O015392,P0050,2,354.55,0
I0000988,O019223,P0455,3,212.67,3
I0000989,O000111,P0085,1,234.32,0
I0000990,O013262,P0489,1,40.59,0
I0000991,O010628,P0014,1,222.09,0
I0000992,O019847,P0395,2,195.32,0
I0000993,O005040,P0312,1,195.45,3
I0000994,O010997,P0012,1,295.57,0
I0000995,O001088,P0132,1,158.16,0
I0000996,O006458,P0181,1,283.47,0
I0000997,O016273,P0161,3,304.35,0
I0000998,O014395,P0391,1,114.19,0
I0000999,O015197,P0149,1,218.34,8
I0001000,O007793,P0272,4,444.3,0
I0001001,O000532,P0401,1,378.26,3
I0001002,O000727,P0083,1,468.3,0
I0001003,O002857,P0120,1,325.98,0
I0001004,O007894,P0195,2,187.27,0
I0001005,O015048,P0386,1,384.56,0
I0001006,O008885,P0325,1,251.01,3
I0001007,O008453,P0072,1,394.54,15
I0001008,O002949,P0378,2,220.51,0
I0001009,O003840,P0150,1,360.59,8
I0001010,O012149,P0408,2,218.82,0
I0001011,O015156,P0259,1,461.3,0
I0001012,O017327,P0344,1,94.85,0
I0001013,O000204,P0072,3,394.54,8
I0001014,O005899,P0126,1,328.46,0
I0001015,O001763,P0114,1,205.94,3
I0001016,O005560,P0074,3,177.76,8
I0001017,O007025,P0118,4,155.69,8
I0001018,O012020,P0172,1,334.17,15
I0001019,O009497,P0361,1,333.06,3
I0001020,O017109,P0417,1,419.39,8
I0001021,O010386,P0150,1,360.59,0
I0001022,O003073,P0483,1,443.69,0
I0001023,O015385,P0063,1,109.15,0
I0001024,O005344,P0478,2,241.63,0
I0001025,O018194,P0108,1,66.61,0
I0001026,O003760,P0193,3,275.02,0
I0001027,O019732,P0490,1,369.06,8
I0001028,O019507,P0480,2,431.95,3
I0001029,O017560,P0022,1,148.35,0
I0001030,O007229,P0052,1,108.22,0
I0001031,O006941,P0186,1,103.65,0
I0001032,O009914,P0322,2,206.72,3
I0001033,O004834,P0053,1,246.24,0
I0001034,O005721,P0347,1,160.16,8
I0001035,O005312,P0050,1,354.55,15
I0001036,O018081,P0173,1,191.95,0
I0001037,O012680,P0272,1,444.3,15
I0001038,O001280,P0177,1,450.71,0
I0001039,O003568,P0495,2,438.76,0
I0001040,O008639,P0150,1,360.59,3
I0001041,O013151,P0245,3,337.63,8
I0001042,O008448,P0030,1,59.36,0
I0001043,O003953,P0142,3,216.88,0
I0001044,O011321,P0488,1,162.57,8
I0001045,O015554,P0229,3,65.45,3
I0001046,O000143,P0249,1,271.83,0
I0001047,O013614,P0014,1,222.09,0
I0001048,O014043,P0100,1,202.15,0
I0001049,O002874,P0348,1,177.0,3
I0001050,O010671,P0455,1,212.67,0
I0001051,O003580,P0127,1,225.4,3
I0001052,O014718,P0263,1,119.43,3
I0001053,O008934,P0297,4,391.2,0
I0001054,O004421,P0414,3,181.23,3
I0001055,O007893,P0047,3,171.4,0
I0001056,O017910,P0274,1,267.39,0
I0001057,O010875,P0147,2,225.98,0
I0001058,O007840,P0031,1,201.39,0
I0001059,O011642,P0427,1,103.26,8
I0001060,O009912,P0397,2,430.04,8
I0001061,O007014,P0028,1,94.72,0
I0001062,O009958,P0127,3,225.4,3
I0001063,O007089,P0327,1,111.98,3
I0001064,O010908,P0295,1,312.16,0
I0001065,O019149,P0033,1,219.38,0
I0001066,O015520,P0368,1,257.9,0
I0001067,O007358,P0017,1,216.64,8
I0001068,O008230,P0098,2,66.95,0
I0001069,O017298,P0388,1,284.63,0
I0001070,O003717,P0406,1,397.27,0
I0001071,O012405,P0353,2,323.12,0
I0001072,O009063,P0174,3,324.36,0
I0001073,O011143,P0140,2,58.07,3
I0001074,O019195,P0140,1,58.07,0
I0001075,O010856,P0006,2,241.76,0
I0001076,O004722,P0110,1,294.08,0
I0001077,O003507,P0360,1,285.43,0
I0001078,O008196,P0441,1,164.92,0
I0001079,O010952,P0428,2,394.1,3
I0001080,O018574,P0348,1,177.0,0
I0001081,O017549,P0411,1,168.06,0
I0001082,O016630,P0410,1,282.02,15
I0001083,O012231,P0445,2,389.49,8
I0001084,O019459,P0038,3,188.41,3
I0001085,O012470,P0070,1,425.99,0
I0001086,O013585,P0285,1,43.59,0
I0001087,O002751,P0068,1,175.93,0
I0001088,O005429,P0468,1,96.27,3
I0001089,O015379,P0038,1,188.41,0
I0001090,O013630,P0171,2,209.16,0
I0001091,O001085,P0297,1,391.2,0
I0001092,O018273,P0353,1,323.12,0
I0001093,O015510,P0041,1,176.33,0
I0001094,O002349,P0448,1,189.44,3
I0001095,O002295,P0288,2,323.61,0
I0001096,O002346,P0237,2,114.49,3
I0001097,O013418,P0435,1,120.72,3
I0001098,O015854,P0411,1,168.06,8
I0001099,O004486,P0082,1,175.26,0
I0001100,O019762,P0224,1,307.95,0
I0001101,O017390,P0137,1,159.21,0
I0001102,O004045,P0122,1,463.36,0
I0001103,O006400,P0189,1,173.89,3
I0001104,O018625,P0189,1,173.89,0
I0001105,O017946,P0036,1,222.41,3
I0001106,O002815,P0005,1,176.21,15
I0001107,O000968,P0107,1,145.95,0
I0001108,O018515,P0224,1,307.95,0
I0001109,O005027,P0306,3,305.2,8
I0001110,O007916,P0314,1,294.43,0
I0001111,O002642,P0349,1,182.88,3
I0001112,O015971,P0458,1,428.75,0
I0001113,O016132,P0222,3,409.67,0
I0001114,O000302,P0378,2,220.51,8
I0001115,O003507,P0484,1,444.25,0
I0001116,O019399,P0449,4,207.8,3
I0001117,O001294,P0401,1,378.26,8
I0001118,O018366,P0448,1,189.44,0
I0001119,O006433,P0346,1,97.24,0
I0001120,O005958,P0012,2,295.57,3
I0001121,O006226,P0143,1,442.4,8
I0001122,O002956,P0209,1,255.45,0
I0001123,O015582,P0183,2,287.74,8
I0001124,O004502,P0158,4,170.81,8
I0001125,O001275,P0160,1,388.01,0
I0001126,O002536,P0236,4,420.67,0
I0001127,O016622,P0022,1,148.35,3
I0001128,O018780,P0125,1,264.98,0
I0001129,O002820,P0260,1,280.38,3
I0001130,O015832,P0465,1,429.28,0
I0001131,O006040,P0088,2,390.32,0
I0001132,O005906,P0481,1,79.42,8
I0001133,O015104,P0485,2,157.69,3
I0001134,O006215,P0020,2,204.77,0
I0001135,O014501,P0368,1,257.9,3
I0001136,O013012,P0348,2,177.0,0
I0001137,O016835,P0280,1,464.08,0
I0001138,O017282,P0201,1,447.72,0
I0001139,O005980,P0381,2,356.9,0
I0001140,O000851,P0416,1,218.0,0
I0001141,O018714,P0322,4,206.72,0
I0001142,O006869,P0336,1,54.6,0
I0001143,O009812,P0392,3,341.55,0
I0001144,O018950,P0025,1,148.03,0
I0001145,O001828,P0449,1,207.8,0
I0001146,O009214,P0344,1,94.85,0
I0001147,O002891,P0423,1,312.34,0
I0001148,O009862,P0148,1,434.8,0
I0001149,O002862,P0044,1,469.56,3
I0001150,O006798,P0256,1,363.9,0
I0001151,O009568,P0352,1,90.81,0
I0001152,O017703,P0137,2,159.21,0
I0001153,O009573,P0126,1,328.46,0
I0001154,O011122,P0148,1,434.8,0
I0001155,O011196,P0027,1,348.18,0
I0001156,O019396,P0083,2,468.3,0
I0001157,O004399,P0377,2,116.64,0
I0001158,O004237,P0246,2,145.34,3
I0001159,O007430,P0006,1,241.76,15
I0001160,O001526,P0040,1,239.08,0
I0001161,O006736,P0044,1,469.56,8
I0001162,O001015,P0073,1,215.59,0
I0001163,O011502,P0067,2,466.33,3
I0001164,O004639,P0153,1,45.62,3
I0001165,O013084,P0457,1,207.39,0
I0001166,O000488,P0130,1,100.28,0
I0001167,O002253,P0142,1,216.88,3
I0001168,O012216,P0380,1,128.66,8
I0001169,O015659,P0426,3,305.24,8
I0001170,O004966,P0174,2,324.36,0
I0001171,O007160,P0004,1,418.64,0
I0001172,O011055,P0298,2,163.52,0
I0001173,O006134,P0260,1,280.38,0
I0001174,O018940,P0182,1,266.38,15
I0001175,O009161,P0151,1,210.61,0
I0001176,O012861,P0445,1,389.49,3
I0001177,O001021,P0371,1,393.61,0
I0001178,O001397,P0341,1,157.29,8
I0001179,O003363,P0327,1,111.98,0
I0001180,O015018,P0385,2,381.42,0
I0001181,O012197,P0275,1,209.65,0
I0001182,O008117,P0476,3,341.63,3
I0001183,O017480,P0342,1,213.28,3
I0001184,O000307,P0468,1,96.27,8
I0001185,O007897,P0494,3,218.03,0
I0001186,O010238,P0351,3,148.11,0
I0001187,O004317,P0074,1,177.76,0
I0001188,O013401,P0184,1,413.84,3
I0001189,O016814,P0345,2,45.3,0
I0001190,O019104,P0310,1,204.28,3
I0001191,O005720,P0165,2,246.0,0
I0001192,O006091,P0187,2,439.71,3
I0001193,O002898,P0487,2,335.5,3
I0001194,O012148,P0254,2,323.55,0
I0001195,O014466,P0156,1,186.87,0
I0001196,O015260,P0342,1,213.28,0
I0001197,O003220,P0060,2,194.48,3
I0001198,O014911,P0103,1,222.39,3
I0001199,O010778,P0388,1,284.63,3
I0001200,O008869,P0495,2,438.76,8
I0001201,O001867,P0061,1,197.86,8
I0001202,O006718,P0431,3,325.36,3
I0001203,O003784,P0363,1,427.8,8
I0001204,O014690,P0081,1,377.68,3
I0001205,O012413,P0439,1,187.74,0
I0001206,O007935,P0470,2,451.23,0
I0001207,O003757,P0371,1,393.61,0
I0001208,O002190,P0369,1,391.96,8
I0001209,O002002,P0065,1,336.07,0
I0001210,O011144,P0266,1,345.73,8
I0001211,O004468,P0018,1,88.6,0
I0001212,O005073,P0336,1,54.6,0
I0001213,O019993,P0473,1,405.32,3
I0001214,O014780,P0479,1,322.02,0
I0001215,O013565,P0017,1,216.64,0
I0001216,O008649,P0496,1,203.41,8
I0001217,O000764,P0069,1,86.28,8
I0001218,O009776,P0024,2,181.29,0
I0001219,O015815,P0013,1,227.37,0
I0001220,O008485,P0289,1,123.92,0
I0001221,O014901,P0231,1,184.67,0
I0001222,O015202,P0140,1,58.07,0
I0001223,O013421,P0461,3,222.63,0
I0001224,O007224,P0303,2,337.24,3
I0001225,O008312,P0371,1,393.61,0
I0001226,O008995,P0062,1,292.26,3
I0001227,O014135,P0291,1,343.26,8
I0001228,O003701,P0006,2,241.76,0
I0001229,O009099,P0186,1,103.65,0
I0001230,O015131,P0411,4,168.06,0
I0001231,O004616,P0431,2,325.36,0
I0001232,O018629,P0361,1,333.06,3
I0001233,O017067,P0003,1,108.11,0
I0001234,O016085,P0137,2,159.21,0
I0001235,O012884,P0235,1,175.5,8
I0001236,O002580,P0140,2,58.07,0
I0001237,O001736,P0161,1,304.35,3
I0001238,O015036,P0409,1,257.64,15
I0001239,O013001,P0364,1,270.71,0
I0001240,O008517,P0452,1,454.35,0
I0001241,O001917,P0422,1,209.48,3
I0001242,O004437,P0206,1,362.12,0
I0001243,O014689,P0367,4,286.46,3
I0001244,O000045,P0309,3,365.17,0
I0001245,O015180,P0442,1,324.56,8
I0001246,O017848,P0211,1,209.34,0
I0001247,O012294,P0330,3,201.31,3
I0001248,O006805,P0303,2,337.24,15
I0001249,O002861,P0311,1,354.81,0
I0001250,O009834,P0350,1,443.6,8
I0001251,O016898,P0287,1,390.56,0
I0001252,O006127,P0212,1,152.97,0
I0001253,O006565,P0123,1,211.04,0
I0001254,O015013,P0112,1,32.95,0
I0001255,O000198,P0306,2,305.2,0
I0001256,O003663,P0478,1,241.63,0
I0001257,O017948,P0484,1,444.25,3
I0001258,O005568,P0336,1,54.6,0
I0001259,O011517,P0198,1,212.63,3
I0001260,O013297,P0161,1,304.35,0
I0001261,O013654,P0396,2,182.46,3
I0001262,O009662,P0137,1,159.21,3
I0001263,O013037,P0341,1,157.29,3
I0001264,O007032,P0033,1,219.38,0
I0001265,O016079,P0202,1,309.13,8
I0001266,O004341,P0069,1,86.28,0
I0001267,O007425,P0478,1,241.63,0
I0001268,O019214,P0189,1,173.89,0
I0001269,O017659,P0353,1,323.12,8
I0001270,O001218,P0018,2,88.6,3
I0001271,O018709,P0016,1,188.45,15
I0001272,O003721,P0338,2,97.38,0
I0001273,O002300,P0361,1,333.06,0
I0001274,O013702,P0268,1,318.21,0
I0001275,O017492,P0055,1,358.05,3
I0001276,O005901,P0209,1,255.45,0
I0001277,O003127,P0265,2,367.63,0
I0001278,O012764,P0166,3,136.68,8
I0001279,O009451,P0456,1,267.86,0
I0001280,O014191,P0226,1,449.61,0
I0001281,O017985,P0337,2,199.74,0
I0001282,O015532,P0058,1,206.4,0
I0001283,O015560,P0265,1,367.63,0
I0001284,O003882,P0312,4,195.45,0
I0001285,O014239,P0177,1,450.71,0
I0001286,O005805,P0272,1,444.3,0
I0001287,O005720,P0337,1,199.74,8
I0001288,O001216,P0073,1,215.59,15
I0001289,O010112,P0374,1,197.73,0
I0001290,O019608,P0405,3,297.27,0
I0001291,O003472,P0267,3,464.42,0
I0001292,O003495,P0290,1,348.57,0
I0001293,O019892,P0281,1,437.46,8
I0001294,O013976,P0178,1,255.08,0
I0001295,O001389,P0241,1,431.05,0
I0001296,O015057,P0268,1,318.21,0
I0001297,O015568,P0064,1,188.44,0
I0001298,O011737,P0245,1,337.63,3
I0001299,O004868,P0376,2,214.78,3
I0001300,O015145,P0163,1,223.42,0
I0001301,O011504,P0141,1,120.83,0
I0001302,O001405,P0253,2,84.29,0
I0001303,O015644,P0278,1,308.51,0
I0001304,O014960,P0123,1,211.04,0
I0001305,O002664,P0391,1,114.19,8
I0001306,O004692,P0492,1,220.74,8
I0001307,O010713,P0218,1,412.49,0
I0001308,O008832,P0402,1,401.48,0
I0001309,O017466,P0033,1,219.38,3
I0001310,O012735,P0489,1,40.59,3
I0001311,O006177,P0199,2,198.7,0
I0001312,O018146,P0367,3,286.46,0
I0001313,O005261,P0289,1,123.92,8
I0001314,O013469,P0349,2,182.88,0
I0001315,O010720,P0499,1,179.59,0
I0001316,O004484,P0483,3,443.69,3
I0001317,O018306,P0201,1,447.72,0
I0001318,O018414,P0293,1,265.03,8
I0001319,O002831,P0479,3,322.02,8
I0001320,O003616,P0260,1,280.38,0
I0001321,O010328,P0256,1,363.9,3
I0001322,O001816,P0324,2,281.09,3
I0001323,O000932,P0410,1,282.02,8
I0001324,O007590,P0249,1,271.83,15
I0001325,O000438,P0044,1,469.56,3
I0001326,O017575,P0464,2,290.81,0
I0001327,O017845,P0087,1,336.76,0
